,rowid,kepid,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk,koi_time0,koi_eccen,koi_impact,koi_duration,koi_depth,koi_ror,koi_srho,koi_prad,koi_sma,koi_incl,koi_teq,koi_insol,koi_dor,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_model_snr,koi_count,koi_tce_plnt_num,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sdec,koi_fwm_srao,koi_fwm_sdeco,koi_fwm_prao,koi_fwm_pdeco,koi_dicco_mra,koi_dicco_mdec,koi_dicco_msky,koi_dikco_mra,koi_dikco_mdec,koi_dikco_msky
6728,0.862672792468983,0.7201238272401087,-0.037902277084349734,-0.6145350290152649,-0.5726552821546279,-0.428878965990364,0.5743039303254418,-0.020861590595029216,-0.020866687621672864,0.0,-0.1731566113921331,-0.5306366240135585,-0.297554484087439,-0.08496052591174232,2.1327276302942453,-0.028918467577650517,0.8543632010954304,0.5087164293165181,-0.9910782163659387,-0.08678628005187985,2.3445097301136615,0.0,0.0,-0.05478563555433187,0.12348248669995224,-0.33161922536119665,-0.48603011372612437,-0.3612742139457459,-0.15311334039263658,0.6252395730895272,-0.26799603729554733,-0.207471192045817,-0.3826675259707475,-0.8811863027067638,0.6905984958830074,-0.05642052875902237,-0.08321339877385758,-0.06616211602583455,-0.04252635728405662,-0.037943248257678405,-0.0036914958485338334,-0.02292493202692454,-0.058404314242777595,-0.29450961754086924,-0.8812622292134645,0.6907158203080462,-0.078250320291536,0.12096634279369335,0.007395505494800788,-0.014866572488056574,0.05936338652080027,0.39639173946674794,-0.2711758735397849,0.10021791186033387,0.3984797401900633,-0.2654190768815743
6732,0.8640906073845005,0.7265848841912887,-0.037902277084349734,-0.6145350290152649,-0.5726552821546279,-0.428878965990364,2.227668480133357,0.16303585649950655,0.1630359058103133,0.0,-0.11283627179713476,-0.12851200195617868,-0.2965549645308801,-0.08414553781095527,0.26978605565715175,-0.02857511209580993,2.552755850288205,0.5087164293165181,-0.9563784993397187,-0.08675721043742748,2.5644304482738787,0.0,0.0,1.0163996152632297,-1.4145139594035867,-0.3291029035771792,-0.48603011372612437,-0.3612742139457459,1.5385302286664946,-0.08081535293857882,-0.8245321920703911,-0.04695055403467178,0.6606051542750474,0.6751451062155864,0.6769782576682914,-0.701731280657595,-0.8989936198122588,-0.718658989526091,-0.6420067207241353,-0.5716015017179048,-0.46379266094142124,-0.31582800867422867,-0.28960287740420704,-0.5072862518447674,0.6751071254750053,0.6767748268950683,-0.04581068274285418,-0.1758041013147077,-0.00018952078821419868,-0.015491344190813515,0.535490441048225,2.100367012529084,1.2364146128913636,-0.07262049205583461,-0.28477450672131505,-0.30135230590658274
6735,0.8651539685711387,1.1035523131165281,-0.037902277084349734,-0.6145350290152649,-0.5726552821546279,-0.428878965990364,-0.42054394255902333,-0.49729101624574845,-0.4972910023832854,0.0,-0.12072459455160964,-0.594933800574955,-0.29896547778321225,-0.08590711786461856,-0.04135212593800428,-0.02884145326396665,-0.5254018220894245,0.39810141158370166,0.48499436174941857,-0.05901827796250776,-0.282718149207834,0.0,0.0,0.7679859012627016,-0.9846091739035397,-0.33174504145039757,-0.48603011372612437,-0.3612742139457459,0.493578561480839,-0.23567498355440678,-1.5202023855389462,-0.08931476365410801,-0.43063408598204844,0.06241314011710726,1.1241070691064134,-0.19510221829747346,-0.2745602366539483,-0.18930490832857882,-0.1544625247313742,-0.15953626803342635,-0.15133589957236995,-0.14096050022807646,-0.14564905505841083,1.8123962711545925,0.06241800469165414,1.1240767346665552,0.010221418477596247,-0.008064285079524494,0.0023388213061241304,-0.0081190380982816,-0.18502041137823186,-0.2003749310550833,-0.33643953096104673,-0.07262049205583461,-0.22060145590643418,-0.3568854780361413
6738,0.8662173297577769,1.109888382733867,-0.037902277084349734,-0.6145350290152649,-0.5726552821546279,-0.428878965990364,1.5225363587208791,1.083062420841205,1.083062519544209,0.0,-0.008225532883433405,-0.04848416224555693,-0.2964319952478965,-0.08383637904110326,-0.040172036237295546,-0.028193249457127405,1.7719391622845282,0.5087164293165181,-0.9350248273235834,-0.08673737789672634,1.1761809148875073,0.0,0.0,-0.883886184193035,0.946581087252852,-0.32960616793398273,-0.48603011372612437,-0.3612742139457459,-0.6077185387393372,-1.1595832882454602,0.28854011747929653,0.13905480382566562,-0.09187025590223585,1.2764513628213068,1.1330137804608047,-0.498117701797673,-0.33444741492176205,-0.4979615176068869,-0.5731867066639325,-0.6036885486031718,-0.715303185889585,-0.7940906442744513,-0.8121988748898522,0.05594601543025709,1.2766518284409265,1.1330967262355254,0.2166554756055715,0.09946123814815705,-0.008369451093426438,-0.012742348698682971,0.06779041403456,1.0532104019907762,0.2835652145409408,0.07914005772421576,1.0213358216286126,0.25724607257309445
6739,0.8665717834866563,1.1244507208070564,-0.037902277084349734,-0.6145350290152649,-0.5726552821546279,-0.428878965990364,0.3331568630921724,0.021084498173571112,0.021081115557351645,0.0,-0.24682920372291686,-0.2629099007068411,-0.2959385415866931,-0.08414259694275215,0.1464245846336992,-0.024817455373984422,1.06809431651872,0.5087164293165181,-0.2690571813203616,-0.08304906868359133,0.7789491177106148,0.0,0.0,-1.4471682363216194,1.5300923017293204,-0.3249509726335505,-0.48603011372612437,-0.3612742139457459,-0.8945680160059878,-3.479853007980946,1.15812785931499,2.0864845647691266,3.6705067949841785,-0.8255428224646407,1.1683671693582245,-1.4199902045099202,-1.1064077494227376,-1.442322801435075,-1.5598832937921405,-1.647361968345008,-1.8715648824942872,-2.0583827303401265,-2.0720129322676,1.4202197294964274,-0.8255214180120506,1.168399240645267,0.029881804870736748,0.0543005183925308,0.0008515612506309956,-0.009493535844346873,0.1394201479015177,0.11865127645658752,-0.48001957728782274,0.10864905351478112,0.16821173432490266,-0.45815185074298337
6740,0.8669262372155356,1.124951796154438,-0.037902277084349734,-0.6145350290152649,-0.5726552821546279,-0.428878965990364,0.6234800401651405,0.958539089682728,0.9585374695443208,0.0,-0.24643116908851675,0.7311763753932292,-0.2994258243297662,-0.08642948957919609,-0.13434050922881108,-0.028812572896335195,1.01367701409939,0.5100101722139776,-0.8402679077519827,-0.08660697214965025,0.2044062415170472,0.0,0.0,0.5622930170584439,-0.4919093073753959,-0.3229379152063365,-0.48603011372612437,-0.3612742139457459,0.2797220315543629,-0.4115325301859428,0.7755092529072849,-0.009550900230013194,0.21691447417051365,-0.6997944381528828,1.1438255537869864,-0.8251820331947133,-0.9450045006765545,-0.8194121832283359,-0.7605761425387022,-0.6957277094056475,-0.6320386093709098,-0.5326637191474557,-0.5094596242596027,-0.22358407277290318,-0.6998671551485177,1.1437801160656005,-0.078250320291536,-0.01523265329470326,0.002933725328321384,-0.008618855460487155,-0.18502041137823186,0.15618377145796056,-0.4114927369954978,-0.23702775431755585,0.1531121929566954,-0.37321876395659964
6742,0.8676351446732945,1.127128377382502,-0.037902277084349734,-0.6145350290152649,-0.5726552821546279,-0.428878965990364,3.17098792745208,5.639535286486211,5.639535629817347,0.0,-0.1333531479521222,1.68647053071754,-0.29696959172863246,-0.0845329971967151,-0.14077752763483672,-0.028924885437124178,2.750018571558276,0.5087164293165181,-1.1579037789919961,-0.08685610146229351,0.7741383520008601,0.0,0.0,0.1825523077582742,-0.09002078879557633,-0.32444770827674696,-0.48603011372612437,-0.3612742139457459,-0.21970339761525187,0.7302291531680559,-1.1723672888046688,-0.23163203034440177,-0.6314940560293708,-0.1727901986761555,1.1563602692567694,-0.14700452250379062,-0.15770720588748077,-0.1453253396490275,-0.14119601599687728,-0.14687032847345213,-0.1556278880527147,-0.17418532683284543,-0.19974079436410466,-0.5490071605318062,-0.17219547233919671,1.156591880708974,0.668844362647803,0.23566023423655366,-0.02472931170385092,-0.018740157045149614,-1.8577853728595382,-1.8668177091160463,1.605154277321493,-1.8515913811442026,-1.8513519236728175,1.5900422036824993
6747,0.8694074133176914,0.10853115110518921,-0.037902277084349734,-0.6145350290152649,-0.5726552821546279,-0.428878965990364,4.576450113270383,3.873301726652898,3.8732934143824997,0.0,-0.24715486842378967,0.815785961652169,-0.2964430309527796,-0.08434331119761446,-0.07183352888421296,-0.027910863640286547,4.129425586174583,0.5087164293165181,-1.015101097384091,-0.08680312412754386,2.2201170739042886,0.0,0.0,-0.464589151007431,0.5466247250123583,-0.32407026000914435,-0.48603011372612437,-0.3612742139457459,-0.5142363430229734,-1.6714074911282886,-0.47669709533611376,0.3558404077376247,0.4117786242164234,-0.8458408566403329,0.006065694061501656,-0.9694751205757604,-0.8084325209682461,-0.9673434596959187,-1.0391728259631376,-1.0833054599408436,-1.1848467256392303,-1.309075456648367,-1.2990245286410873,-0.5448350696631024,-0.8458488741899384,0.0059880282921879885,-0.0035408519976021045,-0.07329643583765129,0.003231177339420011,-0.003620681838431619,-0.37884204419470563,-0.2266476775560444,-0.21243858186064926,-0.33820145417092273,-0.24325076795874506,-0.22295253348838248
6753,0.8715341356909678,0.4430088919218314,-0.037902277084349734,-0.6145350290152649,-0.5726552821546279,-0.428878965990364,4.254818736114045,4.9937326257914085,4.993727797984264,0.0,-0.041551887272751636,-0.2955930260848431,-0.2967945969797712,-0.08419112126810348,0.9629788467391873,-0.028379367381863425,3.8118719858723082,0.5087164293165181,-1.0337855603982093,-0.08681399127313352,5.540232665879318,0.0,0.0,0.6319121470968077,-0.6841588631383381,-0.3309901449151923,-0.48603011372612437,-0.3612742139457459,0.4590029548460195,-0.7816207999627566,-0.19842901794869178,0.06789617048051874,0.16595000415850675,1.490123342381627,0.35443795282910884,-0.6937149980253148,-0.6901188273171973,-0.6842749631038967,-0.689268658090781,-0.6847505617870038,-0.6509233586844241,-0.6253434986239157,-0.59583191766708,0.7526851905038059,1.4900871037310053,0.35436063915014254,-0.058589933898395515,-0.06541123080095464,0.003974807367166579,-0.004870225243945502,-0.06704202618559565,1.135781890993797,0.3488288719622026,-0.1527163377730834,1.1459070379163225,0.3879123599367616
6754,0.8718885894198471,0.4532120621414712,-0.037902277084349734,-0.6145350290152649,-0.5726552821546279,-0.428878965990364,3.234354066845656,2.3057175425981598,2.305712570479986,0.0,-0.1891503667016647,-0.3163636104372182,-0.29912786029792143,-0.08614165210381663,1.6059650332521378,-0.028360113803442458,3.386557806437018,0.5087164293165181,-0.9390286408266088,-0.08674118139768272,5.471507441454251,0.0,0.0,0.38982744491794996,-0.34506542558661585,-0.3288512713987775,-0.48603011372612437,-0.3612742139457459,0.12093035663889565,-1.4981746839987153,-0.26799603729554733,0.3412777106809435,0.8494734843195446,-1.6329857175432736,0.3758741208740469,-2.6304488819842615,-2.4874645067939243,-2.647362983254789,-2.676757497877601,-2.715522871236127,-2.7153698177299366,-2.738617338195654,-2.7176240143032886,-0.06921671063085941,-1.6330883910108498,0.3758575015362047,-0.10774089988124674,-0.008064285079524494,0.003082451333870698,-0.008618855460487155,-0.4209771817635043,-0.6507648710715598,0.09103742514821829,-0.6164291287676817,-0.6584881555844446,0.18537961452307744
6755,0.8722430431487266,0.4608178979761821,-0.037902277084349734,-0.6145350290152649,-0.5726552821546279,-0.428878965990364,-0.12718531245170045,0.06212793875249777,0.06212147645836259,0.0,-0.05494032497530073,-0.6019591452823759,-0.29578404171832906,-0.08367095520467828,0.8318007036545998,-0.028818990755808856,0.004808867930495041,0.5087164293165181,-0.8335948852469404,-0.08659338821766316,0.5741479489239125,0.0,0.0,-1.6038112789079393,1.5397530834259507,-0.33149340927199583,-0.48603011372612437,-0.3612742139457459,-0.877920501700334,0.46775520297173506,0.49724117551986297,-0.20780216243346883,-0.7274271760519727,0.20757528780878073,0.38541769807139686,0.983291328647747,1.0875079032176889,0.9789523615045985,0.9234413099465012,0.8866703396204032,0.8392550416910488,0.7193876413269877,0.6552576656291046,0.2728947406028592,0.2076413194453828,0.3853618436803711,0.07903277085358801,-0.043906126155418335,-0.0018255068492566472,-0.001746366730160794,-0.1934474388919916,-0.4105569030627723,-0.17328038740789212,-0.11056062950084719,-0.33762290151004043,-0.2654190768815743
6756,0.8725974968776059,0.4614454620067603,-0.037902277084349734,-0.6145350290152649,-0.5726552821546279,-0.428878965990364,1.1944926644636216,0.6871145596893146,0.6871095006741228,0.0,-0.07552957106381547,-0.5578216535335788,-0.29771056048507205,-0.08489987050505315,3.240553106871909,-0.028549440657915308,1.6527223089579697,0.5087164293165181,-0.9003251102973634,-0.0866955393862061,3.8770822347926757,0.0,0.0,0.5148254283959227,-0.43780892987426645,-0.3321224897180002,-0.48603011372612437,-0.3612742139457459,0.4129021459995935,-0.46665205972717017,0.9842103109478514,0.02950360551290466,0.6246302342665717,0.33340617585506865,0.38381183296020566,-0.32737088173009954,-0.34175072934466744,-0.3380358133176077,-0.3178064135248669,-0.2921064354278181,-0.26464439545345547,-0.23451461724676834,-0.21021016326197955,-0.5406629787943984,0.3332571861085788,0.38390879195477673,-0.1765522522572385,0.09946123814815705,0.011559833650181565,-0.013242166060888523,0.5439174685619846,0.07736553195507719,-0.17328038740789212,0.5765774153366031,0.06628983008950368,-0.15761938980654883
6760,0.8740153117931235,0.7499316173432177,-0.037902277084349734,-0.6145350290152649,-0.5726552821546279,-0.428878965990364,4.4101903905945825,6.379075016771744,6.3790668390306555,0.0,-0.07592760569821558,-0.10774141760380354,-0.2918695195433514,-0.08170314676827185,0.4566889628253224,-0.028501306711862885,3.8945719652069473,0.5087164293165181,-1.1192002484627508,-0.08684767942446152,4.564334479043355,0.0,0.0,0.6825442416701641,-0.7527504131844135,-0.3311159610043932,-0.48603011372612437,-0.3612742139457459,0.5844996011501791,0.3102708328539407,0.010272040091874646,-0.13962226257718863,0.1179834441472058,0.7743463273308102,0.704428531711353,0.8790796544281011,0.735488148033705,0.8702028825878899,0.9408536026605275,0.9339565139776392,1.0461288864436342,1.076117358557136,1.1351037401150899,1.0864524600001166,0.7743628899715014,0.704355132505614,0.010221418477596247,-0.05107449437059711,0.003677355356067952,0.0033767612324461303,0.18155528547031635,0.39639173946674794,-0.2613863249265956,0.1845293284048063,0.3418564600592861,-0.30135230590658274
6762,0.8747242192508823,0.7558495611650636,-0.037902277084349734,-0.6145350290152649,-0.5726552821546279,-0.428878965990364,0.4628530991186157,-0.45359852923460864,-0.45359680087669907,0.0,-0.21733845581054514,-0.4203692570840377,-0.29721868335313767,-0.08483112771080543,0.729121977150395,-0.028953765804755626,0.6828770967608312,0.5087164293165181,-1.0231087243901418,-0.08680774266441946,1.4565798305417843,0.0,0.0,-0.8965442078363739,0.9272595238595914,-0.33023524837998713,-0.48603011372612437,-0.3612742139457459,-0.6883949542205827,0.7381033716739459,-0.47669709533611376,-0.23593464538387576,-0.6824585260413781,1.7853851689547702,0.7079466550185525,-0.7586468873467856,-0.6331529748185449,-0.760239672641303,-0.8136421774766899,-0.8291422727707053,-0.9505041546124426,-1.0371564810146021,-1.0686984128878139,0.4981876475128689,1.7853760970167751,0.7079005787160622,-0.0192691611121145,-0.029569389725060798,0.007098053483702161,-0.006244722990010775,-0.5136744844148613,-0.4293231505634589,-0.0166476095968637,-0.34663259582537,-0.5225922832705793,-0.03021975962697337
6765,0.8757875804375205,0.7742249512637579,-0.037902277084349734,-0.6145350290152649,-0.5726552821546279,-0.428878965990364,1.532343472707977,2.8683351458284756,2.8683267796034477,0.0,-0.14855083399285363,-0.5442291387735687,-0.29212176422639463,-0.08195753186784092,4.7409288461095125,-0.028398620960284397,1.9330430181312293,0.5087164293165181,-0.9777321713558541,-0.08677595626356968,5.059156094903844,0.0,0.0,0.7774794189952066,-0.740191396978794,-0.3331290184316072,-0.48603011372612437,-0.3612742139457459,0.6702983287254719,0.09504219369295722,0.7755092529072849,-0.08633603016524144,0.5047138342383194,1.0378336387065665,0.7528012741015988,0.7003165517282488,0.582848876595006,0.7062790356913795,0.7509766963980411,0.8089859103192321,0.9139356412490359,0.9572074528137537,0.9091398614025986,-0.40298398012717024,1.0380273764324925,0.7530060719960503,0.2166554756055715,0.2069867613758386,-0.018631545476329066,-0.027861823905400963,0.5228498997775853,-0.8984793380806217,0.3161970432515716,0.3953078697659873,-1.017102263079367,0.3879123599367616
6769,0.8772053953530381,1.1353062273216394,-0.037902277084349734,-0.6145350290152649,-0.5726552821546279,-0.428878965990364,-0.2828390228572801,-0.47725332221429073,-0.4772587861740601,0.0,-0.1926603084777384,-0.632351397386219,-0.30027715013503725,-0.08737791957469929,1.0756771856039025,-0.02878048359896692,-0.20426813610166775,0.5087164293165181,-0.31710294335666617,-0.08364051308230927,0.28344024960587527,0.0,0.0,-1.823744439710954,1.8044585019136201,-0.3270898461499653,-0.48603011372612437,-0.3612742139457459,-1.023906396380683,-1.366937708900555,0.7755092529072849,0.18208095422040566,-0.22078038593260682,1.4190114696546101,1.1544554840628323,-1.647652631266683,-1.3116308847063465,-1.6510258455325841,-1.796192980625367,-1.8685937126592163,-1.9977493438164027,-2.173795285914586,-2.2037524908992068,3.4395117099491075,1.4190509598639316,1.1544994862241202,0.039711998067307006,0.0636193970722632,0.0008515612506309956,-0.010118307547103814,0.34588232198863106,0.3025605019633154,-0.2581231420555325,0.4416791488654472,0.4173541669003224,-0.13475278951790712
6772,0.8782687565396763,1.1547010336326844,-0.037902277084349734,-0.6145350290152649,-0.5726552821546279,-0.428878965990364,1.5251878541921955,2.752021598565075,2.7520200747152415,0.0,-0.19237082874362924,-0.3524066832839868,-0.29695382643594226,-0.08450138286353166,1.03368888408742,-0.028664962128441114,1.6033171264983146,0.5087164293165181,-0.9563784993397187,-0.08675721043742748,3.01114440703682,0.0,0.0,0.744252106931441,-0.9459660471170186,-0.33061269664758974,-0.48603011372612437,-0.3612742139457459,0.3924128976234042,-0.4220314881937969,-2.2158725790075007,-0.07574497776038236,-0.6674689760378465,0.47611436631445725,1.1860552116989644,-0.3458083317843456,-0.3965255875164485,-0.33323804218893055,-0.31863557032077244,-0.3216602944010903,-0.33417460883502953,-0.3271943967232284,-0.33148035299571116,-0.3445747079653158,0.47611009080831185,1.1858604940387816,-0.009438967915544254,-0.15860001759827863,0.0014464652728282494,0.0020022634863808573,-0.7496312548001337,0.009807040952605714,-0.0035948781126113223,-0.801914245165521,0.0021167792746228423,0.04491335560713524
6773,0.8786232102685556,1.1583511892531229,-0.037902277084349734,-0.6145350290152649,-0.5726552821546279,-0.428878965990364,-0.1600908286392398,-0.4299711307371629,-0.42996905867363855,0.0,-0.25605637024764666,-0.5040624940333139,-0.29225261615572334,-0.08251592921790656,0.4103880774276537,-0.028831826474756163,-0.07359500858156601,0.5087164293165181,-0.9350248273235834,-0.08673710621808658,0.3583507442291993,0.0,0.0,-2.2256366903869664,2.155144877501299,-0.33061269664758974,-0.48603011372612437,-0.3612742139457459,-1.780728008276176,0.7171054556582401,0.5668081948667185,-0.2531451055417717,-1.0571972761296664,1.13316141525945,1.1804731559315502,1.2069456140883703,1.5870546097443352,1.2380320024532308,1.0105027735166376,0.8368509773511738,0.6358147877227383,0.40987215137729915,0.40399281208007976,-0.5490071605318062,1.1331960081986787,1.180109176923006,0.029881804870736748,-0.3163041183322116,0.002190095300574817,0.03711443318132099,0.24897150558039416,0.21998901296029472,-0.3592818110584884,0.3194275948759622,0.5834491219506022,-0.0661529886519818
