,rowid,toi,toipfx,tid,ctoi_alias,pl_pnum,ra,dec,st_pmra,st_pmdec,pl_tranmid,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_tmag,st_dist,st_teff,st_rad
5340,0.9079650065334118,1.495837023050238,1.4958370245522359,0.324650493271993,0.32465049326674816,-0.21735551665023226,0.4789562165506945,1.2411400217633328,-0.5053301696924731,1.2151051937452826,0.3309995771314824,0.3193180200889868,0.5891451476585846,-0.4923197317179582,-0.6154648820652583,-0.23394205201997936,-1.2031566751929057,-0.17493069654823343,-0.6756346691873578,-0.9647230581778665,-0.27397286875932725
5341,0.908382854298761,1.4963296120240945,1.4963296134007635,1.5281601007789127,1.5281601007739423,-0.21735551665023226,0.29380421885813185,0.2320610368364386,0.07520092346802797,-0.3840436591971179,0.3643206850707623,-0.12514534477868397,-0.7872110835877968,-0.33267037261279736,-0.3750555350012972,-0.2253596988653945,-0.5359508518229755,0.8103243429355482,-0.13349111085329718,-0.37645062032039384,-0.20548121233935993
5342,0.90880070206411,1.4968222009979508,1.4968222022492912,1.4135042797027573,1.4135042796977606,-0.21735551665023226,0.7583931607646864,1.5739275093803833,0.09573304418187516,0.13754037650283157,0.5735971134538612,-0.16714900262452834,-1.2046785216124,0.019888628744432816,-0.3124684946821001,-0.20290962980036298,-0.10565144399744077,1.4560118220949307,-0.15671814004094647,-0.6643841886834854,-0.2945203656853174
5343,0.909218549829459,1.4973147899718073,1.4973147910978186,-0.7982578308884124,-0.7982578308939132,-0.21735551665023226,0.30432291076787216,-0.10394396889878922,-0.32477888734807675,0.07336719649134847,0.36924953991834275,-0.15335930320713445,-1.184799119801705,1.431602868979883,0.09045832901051216,-0.23233838432275927,-0.9070236557624114,2.1117039940184035,-0.15065206325361,-1.448529802298163,-0.30136953132731414
5346,0.9104720931255064,1.4982999679195204,1.498299968794874,0.5178479143390807,0.51784791433388,-0.21735551665023226,0.4032731602534338,0.32633289488517375,-0.17480548435005364,0.19930509617381018,0.4011606289372844,-0.09818146584646678,-0.6761203087633224,0.20392886215732656,0.07788219737788195,-0.2298407845048,-0.7233003130953292,1.4429879616919723,0.6194315630850995,-0.3483754651285278,-0.12329122463539921
5347,0.9108899408908554,1.4987925568933769,1.4987925576434014,0.7797538501710916,0.7797538501659506,-0.21735551665023226,0.4138527421011537,0.37166804955463323,-0.015082728675966514,0.09291996227609724,0.40836824788896275,-0.1322898415495187,-0.5515817033022014,0.8144398372539138,0.11189542771961754,-0.21782396725470318,-0.34376656574359343,1.1700788868845318,0.13077720685294594,-0.18155681044197478,-0.22602870926535013
5348,0.9113077886562045,1.4992851458672332,1.499285146491929,1.2796630820940411,1.279663082089014,-0.21735551665023226,0.11829882178050578,0.05036529587280635,-0.817157246862392,0.31797829303328073,0.37011310322240437,-0.14119693304188607,-0.9181812602229664,-0.4354076916665814,-0.5833923757890466,-0.23109199615558917,-0.8006575100077848,0.5263449867855927,-0.635795903935124,-1.33100589684384,-0.30479411414831253
5349,0.9117256364215536,1.4997777348410897,1.4997777353404567,-0.25667190257657374,-0.25667190258195116,-0.21735551665023226,0.6169128626298864,1.3182029353917193,-0.046197343132690076,0.4733780524728526,0.640087311569251,0.593573847746132,-0.7755173178167996,0.01914951134116818,-0.19336076842683103,-0.23418452223630312,-1.3832538992547168,1.3514065433129896,0.057988989613351416,-0.4652464599969935,-0.24315162337034193
5350,0.9121434841869027,1.5002703238149462,1.500270324188984,-0.5319021479489442,-0.5319021479543844,-0.21735551665023226,0.39481792394557047,0.534824633525634,-0.10007112846262467,0.10818665169978492,0.36680361044282667,-0.11419166258055444,0.5458782143058947,-0.3156706723377108,-0.03973421987914002,-0.18843136048601694,0.05268906843274195,0.9437597127004002,0.8064991160321502,-0.18906528217933433,0.06848541334050923
5351,0.9125613319522518,1.5007629127888027,1.5007629130375117,0.2648774372975223,0.2648774372922638,-0.21735551665023226,0.6749082752969706,1.0857877547879449,-0.009995761585333286,0.20574404116577116,0.7034469331573251,-0.14236362477256714,0.7066674936571075,-0.24175893201124743,0.21394260899594547,-0.03058661065001615,0.8431829243818985,1.4276553260357625,2.5517557442020142,0.22096256573908168,0.17807206361245684
5352,0.9129791797176008,1.501255501762659,1.5012555018860394,0.0006208650366754708,0.0006208650313567304,-0.21735551665023226,1.036701775220278,1.5664762482540637,-0.06596842152589136,0.193564113158077,0.5763193435033714,-0.08701424122103109,-0.09552483823330678,0.275623250273996,0.44513670010539497,-0.22490811991533113,-0.52144637740189,1.253786789656271,0.9848380102130877,-0.1303033294521728,-6.243079458056265e-06
5353,0.9133970274829499,1.5017480907365155,1.5017480907345668,-1.4217965014697462,-1.4217965014753895,-0.21735551665023226,0.41861272915503484,0.7897002116847246,-0.018984071940751367,-0.222057498010044,0.3494783423745059,0.15422738912249956,0.16232269701718344,1.3229526106999818,0.2388926354809314,-0.23340745114376027,-1.0556945185785371,1.3886429441923556,0.0732235686562279,-0.5052045878514633,-0.23630245772834524
5354,0.913814875248299,1.502240679710372,1.5022406795830945,0.8348504416452394,0.8348504416401109,-0.21735551665023226,0.2128016872017693,0.5428442022401184,-0.2959954656840686,0.026112221565613287,0.3631560984038739,-0.10922777305809613,0.5663423044051398,-0.502667375363663,-0.48116542848580784,-0.19076018881896717,0.029723650599356673,-0.058130348479886206,-0.1499817135504727,-0.025837635714996733,-0.02055374000544826
5355,0.9142327230136481,1.5027332686842285,1.5027332684316221,-0.5006718065109346,-0.5006718065163676,-0.21735551665023226,0.6176032288731718,0.9680858762910646,-0.11342541844701143,0.32284436596613675,0.40177694640567374,-0.11779492626715186,0.40379896018827743,-0.24619363643083522,0.12214209125352944,-0.18425195379724996,0.0913676668889698,0.6737514068008917,0.8032249869557746,0.11388522965847624,0.10958040719248964
5357,0.9150684185443463,1.503225857658085,1.5032258572801496,4.282922188623111,4.282922188618769,-0.21735551665023226,-0.34710675386678885,-1.156016255894507,-0.22996903613918815,0.36384717445692966,-0.21649934841070792,0.07014891724520772,3.573978860705644,0.11131745152826798,0.36638419981624987,-0.20722598559266772,-0.16366934168178254,-0.3490952297550642,-0.026900803846036048,0.4977966541425982,0.05136249923551738
5358,0.9154862663096953,1.5037184466319413,1.5037184461286772,-1.4518258935048995,-1.4518258935105495,-0.21735551665023226,0.3065337493072949,0.7591856114133578,-0.370713799627905,0.3217630164255021,0.3642477975867878,-0.12412836449432718,-0.7638235520458022,5.437619194674196,0.11038239699311878,-0.23324785373543852,-1.0266855697363662,2.2655039455042454,-0.451163954909472,-1.5314494467020465,-0.3767103533892782
5366,0.918829048432488,1.5076591584227932,1.5076591569168978,-0.6331455548458298,-0.6331455548512931,-0.21735551665023226,1.0848340666209721,-1.0599059329148894,0.08039203319201274,0.21177993769258652,-0.5740217718862787,-0.15240110150535638,0.2587962646279111,0.3657955734722813,0.6267228580386024,-0.007264909721583938,0.9120791778820543,0.13030123180472983,0.14502625422699955,0.2784186972945285,0.03423958513052562
5370,0.9205004394938843,1.5091369253443625,1.5091369234624805,-1.4951937683459293,-1.495193768351589,-0.21735551665023226,0.6117586923514409,0.6669226546065077,0.025204448487489404,0.06577808880616695,0.410664716873422,-0.12742646400454147,0.5809595116188866,-0.051066641968971996,0.3930569840591305,-0.14473797598975208,0.3705787994948645,1.2106896515955738,1.4478238530756395,0.2431615256582316,0.030815002309527252
5372,0.9213361350245824,1.5101221032920755,1.5101221011595358,-1.3942422333503477,-1.3942422333559845,-0.21735551665023226,0.5208007361402389,-0.273221364646936,-0.8179583440420193,0.6263595211215505,0.41033443676516146,-0.16205920169909063,-0.825215822343538,1.5868175236654558,0.41325819133322444,-0.1639329187107497,0.2497081793191525,0.8601110092941286,-0.042709296318966784,-0.05325988032100545,-0.2089057951603583
5374,0.9221718305552806,1.5111072812397883,1.511107278856591,0.13942878081254234,0.13942878080725526,-0.21735551665023226,0.6509156368367243,0.7393012818539821,-0.1758469106835691,0.3126501889330626,0.44369269771918063,-0.10817528339767908,0.3429913781790917,0.5306187544002946,0.3891695437271858,-0.2120427226398877,-0.23740041998896685,0.6100528895573331,0.08319178634708944,-0.2076732338762688,-0.07877164796242044
5377,0.9234253738513278,1.5125850481613579,1.5125850454021736,0.6010541163487954,0.6010541163436135,-0.21735551665023226,0.5928644265011052,0.08711080917552178,0.012242696121120014,0.1977322241147052,0.40554172783642883,-0.12375046021145426,-0.509484146526611,1.1714335430307317,0.3360861340306696,-0.21790681767921913,-0.34497527194535055,1.3827822070110245,0.5478452711027091,0.0446767075575971,-0.1917828810553665
5379,0.924261069382026,1.5130776371352141,1.513077634250701,-0.8234208490077816,-0.8234208490132882,-0.21735551665023226,0.7064339202286389,0.8773848935822066,-0.05884666759900484,0.2450658426433956,0.4356116006099764,-0.0005830026075784618,-0.4966210041785139,-0.04293635053306103,0.39903420445391236,-0.23042713095665968,-0.7571440867445285,0.987863239974054,1.4329609064997657,0.36780215649839954,0.09588207590849616
5381,0.9250967649127242,1.5140628150829272,1.5140628119477564,-1.360716734869713,-1.3607167348753422,-0.21735551665023226,0.5052849879425259,-0.2992845808972094,-0.3091494813735486,0.07342617919356491,0.41126222215820035,-0.15187307347571147,-0.8339861466717859,0.5328361066100884,0.14463531537073532,-0.21000979768764777,-0.20476535254152461,0.9466604816083323,-0.12386394827455803,-0.3105066511488015,-0.18493371541336975
5385,0.9267681559741205,1.516033170978353,1.5160331673418665,1.0830659698143863,1.0830659698093144,-0.21735551665023226,-0.16445199944132097,0.06424853666107268,0.4578289693734058,-0.04333991029424087,-2.2691704436076665,27.94592384744797,1.7591064130468637,-0.46475065257618736,-0.5494742716365513,-0.234231135442522,-1.598403603167484,-1.0929944562258447,-0.6882391252897149,-0.29679552884579713,-0.23287787490734688
5386,0.9271860037394696,1.5160380968680918,1.5160331673418665,1.0830659698143863,1.0830659698778835,2.5848105685096,-0.16445199944132097,0.06424853666107268,0.4578289693734058,-0.04333991029424087,1.2100047571406365,0.37615968388101634,0.845823306331975,-0.48951108558555256,-0.5878588125326661,-0.23360991009057322,-1.0992079418417935,-1.0929944562258447,-0.6882391252897149,-0.29679552884579713,-0.23287787490734688
5388,0.9280216992701678,1.5165257599522095,1.5165257561903942,1.2420983057949557,1.2420983057899202,-0.21735551665023226,-1.1777075599026765,0.16131496472557433,-0.05307876790568842,0.10274058219513395,-1.5008206725023279,-0.0741309139032993,-0.22013892695247983,-0.5074903866338962,-0.599291557331633,-0.22660738654210366,-0.6728340252153225,-0.08808522740668946,-0.4911779519262102,-0.11175413970796556,-0.24900320803658185
5389,0.9284395470355169,1.517018348926066,1.5170183450389219,0.19513463756692478,0.1951346375616504,-0.21735551665023226,1.2186904154537854,1.642775448783894,0.15213028562763567,0.4258085031352964,0.6958956102914283,-0.14063843257331726,-1.1795369252047558,-0.1783426588111419,-0.09332247250123059,-0.21518479661622208,-0.2917921990680373,0.21986987175780137,-0.1350434996395096,0.11453814024433359,-0.12329122463539921
5390,0.9288573948008659,1.5175109378999223,1.5175109338874493,-0.07724990819467463,-0.07724990820001112,-0.21735551665023226,0.6864882566237768,0.5997365876237175,-0.08266328674932387,-0.1725218585986066,0.3917786271625729,0.19729994103282478,0.2968010033836523,-0.2864016231684313,0.0030770594296518285,-0.23260109709200444,-0.9360326046045823,-0.3153515914383089,-0.12774962444853236,0.11453814024433359,0.07875916180350433
5392,0.9296930903315641,1.5180035268737788,1.518003522735977,-1.0930009258531206,-1.0930009258586886,-0.21735551665023226,0.897109367486816,0.7745815121308227,-0.04135070519594503,0.2579240717265788,0.4486671405380634,-0.15035589372401262,-0.41593402035863264,-0.5226235452518082,-0.647654236258962,-0.1671574017470859,0.22795146768752436,-0.3112668352210175,-0.5576860508943087,-0.2589267148660708,-0.23630245772834524
5393,0.9301109380969131,1.5184961158476353,1.5184961115845046,-1.3187101106416295,-1.3187101106472492,-0.21735551665023226,0.7003281663453571,0.795759289268898,-0.1500435705277744,0.265552501213238,1.532766231389291,0.07804501883514002,0.5897298359471345,-0.5124237250867563,-0.6034699939196394,-0.22896510469828368,-0.6773694774285586,-0.36792062797388575,-0.3840349004268886,0.27672112977129915,-0.15411247002438444
5395,0.9309466336276113,1.5194812937953484,1.5194812892815597,-1.5414529344970151,-1.5414529345026855,-0.21735551665023226,-1.4111464971564904,1.343635033602261,0.4903775477816622,-0.5275190823386001,1.8080211117380243,-0.00625383793897167,0.9130624595152095,-0.4995630822699516,-0.6004813837222485,-0.22286876365159908,-0.4622197735157912,-0.5678368851592928,-0.4988787411475129,0.08515716388075283,-0.17123538412937628
5397,0.9317823291583095,1.5204664717430612,1.5204664669786148,-0.4797735356423958,-0.47977353564782405,-0.21735551665023226,0.4650317978306308,1.1319249158367481,-0.3594343513387529,0.36075058259056675,1.4599871751942648,0.0011402449078929846,0.028429078939264378,-0.49424143696644623,-0.5750819421699856,-0.21225817157487323,-0.24102653859423823,-0.7167173693747435,-0.5426984427946933,0.10605030262818803,-0.1815091325923714
5398,0.9322001769236586,1.5209590607169177,1.5209590558271424,-0.6702726741453255,-0.6702726741507973,-0.21735551665023226,0.45510752209278393,1.1655240301892014,-0.2649449390017152,0.5576839948408794,0.2924163220728483,-0.1748125650440256,-1.4552203766974598,-0.4888674493714498,-0.5309679359154272,0.08214676415707285,0.8994815343116075,-0.1286959921177326,-0.5611530525168499,-0.6585079934107692,-0.15587270559437766
5399,0.9326180246890077,1.5214516496907742,1.52145164467567,1.412667590766305,1.4126675907613084,-0.21735551665023226,-0.5655402563441404,1.5918043153088748,-0.35123912719116585,-1.072332472261456,1.3423907620024131,-0.14597263661457327,-0.6579949718182767,-0.5427275386206062,-0.6666060696460263,-0.19547232247633026,-0.01862459747092813,-0.7386388944075416,-0.5902909196132144,-0.11267474363402433,-0.1986320466973632
5400,0.9330358724543568,1.5219442386646305,1.5219442335241975,0.6871936014818346,0.6871936014766724,-0.21735551665023226,0.04452794572640572,0.18488885942261304,0.1460820019214497,-0.5270963729727156,0.16532822573426792,-0.13465253785479553,-1.2918854230067298,-0.5065275360718348,-0.44848076645620716,-0.197615736672737,-0.18177275839964036,-1.086956120948109,-0.6393560488848381,-0.13356788238145953,-0.17755168468442567
5401,0.9334537202197059,1.522436827638487,1.5224368223727252,0.3512060707272648,0.35120607072202603,-0.21735551665023226,-0.13146044224328002,0.24269574173383818,0.6059438269146936,-0.3219152128624713,-0.811563809301177,-0.12287357961923422,-0.6262784971370604,-0.5036088814568355,-0.6744390147366078,-0.23231410738291802,-0.9711690376830648,0.09981355858871485,-0.7395279338923768,-1.3878091178134295,-0.34739866410778897
5403,0.934289415750404,1.5229294166123435,1.5229294112212528,-0.42918592140029915,-0.42918592140571593,-0.21735551665023226,-0.2641645966189599,0.673939817591379,-1.0606186907229187,-0.7135406946788719,-0.8377500241658093,0.3070431193882062,0.6013537314676501,-0.4970381045926558,-0.5973090526453546,-0.23326342216879764,-1.0848600091365688,-0.40048027898128086,-0.5750963263421041,-0.20277640448233866,-0.2438899634265492
5404,0.9347072635157531,1.5234220055862,1.5234220000697802,1.4139674444661219,1.4139674444611254,-0.21735551665023226,0.8209187186840745,1.4824102275780484,-0.38950753946196104,-1.4960150527324902,-1.0312078021365803,0.0991270590922484,0.1459116661341657,-0.4797575056753634,-0.6184760454087754,-0.23382397627467233,-1.2035455488548197,0.31050410028929637,-0.6438027254366905,-1.3035836522378312,-0.29068791505033814
5405,0.9351251112811022,1.5239145945600565,1.5239145889183079,1.0511971320216869,1.0511971320166076,-0.21735551665023226,-0.0400628786303523,0.1682984408164421,-0.1577020595650112,0.09033455382894343,0.1341921561665517,-0.039954742263293236,0.8553733124930042,-0.5131859884541039,-0.5007424731339655,-0.21899840944992757,-0.47971714796585346,-0.250054691327114,-0.3069776140252098,0.21639219163808024,-0.1149694883803732
5407,0.9359608068118004,1.5248997725077693,1.524899766615363,1.5878195374937722,1.5878195374888155,-0.21735551665023226,-0.43965018202863526,1.1653790581565413,-0.26295020702444327,0.12463299516780135,-0.8963435016268313,-0.04732859318360434,-0.21440073761982273,-0.5063279627909836,-0.5728414208033326,-0.2254382587413318,-0.635715315295535,-0.3760309410430006,-0.5117376949266399,-0.07532825812298401,-0.18789460972040492
5408,0.9363786545771494,1.5253923614816258,1.5253923554638906,-0.6011525586986476,-0.6011525587041036,-0.21735551665023226,-0.12115954641425956,1.432876136103388,-0.6837104786800797,-0.22489849816680238,-1.1344913042091724,-0.07303201123789822,-0.6041145427765141,-0.5157804960659391,-0.6918121503655933,-0.23314467105381625,-1.0669511385167088,0.2596518453522914,-0.7124721494529144,-1.239598414823811,-0.345635688871539
5409,0.9367965023424986,1.5258849504554823,1.5258849443124183,0.42842358464279395,0.4284235846375728,-0.21735551665023226,0.22048081062909333,1.5030762222293343,-0.6659741871231317,-1.9623126355548997,-1.1353062000429466,-0.06471773907261714,-1.1196026920921769,-0.4148325943182541,-0.7104087361224776,-0.23401660312705427,-1.276203333282995,1.258049143969967,-0.7518400234399972,-1.5634420654090568,-0.43973432087723946
5410,0.9372143501078476,1.5263775394293388,1.5263775331609457,-1.2487376450400955,-1.2487376450456993,-0.21735551665023226,-0.15104817315763955,1.0213231368120204,-0.2519511427481607,-0.20885520316393158,-0.8541069032311277,0.0505966679797429,0.6585831965573974,-0.4647338321562296,-0.5444175881240724,-0.23110759037724632,-0.8772144287084587,-0.0943011607808288,-0.4748990386089727,-0.16079425381171092,-0.22375889577159244
5411,0.9376321978731966,1.5268701284031951,1.5268701220094734,-1.4924898493888081,-1.4924898493944674,-0.21735551665023226,-0.07831862369066661,0.8228591793224291,-0.2672120440200604,-0.008353337429524545,-0.8062223867560695,12.133816612653366,0.8492519184560318,-0.4470256084615136,-0.5882402535710174,-0.23422827259465298,-1.547713229014262,-0.10300346750462429,-0.6893683705264734,-1.1775719091673627,-0.2868986141589035
5415,0.939303588934593,1.5283478953247647,1.528347888555056,-1.030608304822056,-1.0306083048276098,-0.21735551665023226,-0.20608938931786883,0.5887539067975901,-0.31447677761806997,-0.01724989501383705,-0.8284126736435998,12.350955636404285,2.3196888804922504,-0.5019664520739473,-0.5371389515774702,-0.23420546706321863,-1.4478278526168096,-0.6228508554886966,-0.5150494576705599,0.10174109276152928,-0.17217714440515086
5416,0.9397214366999421,1.528840484298621,1.5288404774035835,1.5283209299722849,1.5283209299673146,-0.21735551665023226,0.5188281005498119,1.3194671517869963,-0.4333676100465546,0.07989461553663413,-0.014657587006616393,0.8724556348891876,1.621430387961487,-0.07522556503410698,-0.3079550266516899,-0.2339714361273285,-1.2557470778400042,1.1626197668355644,-0.10237041989817929,-0.5318433397544432,-0.24475946500480067
5417,0.9401392844652912,1.5293330732724775,1.5293330662521112,0.002107233973709012,0.0021072339683906108,-0.21735551665023226,1.0481687913045048,1.661381462960407,-0.17849053137633913,0.04417075889421233,-0.04267731787037462,2.750611303680638,1.8775805146414881,0.3453710520482519,0.17589606568167826,-0.2340166354160211,-1.2762190645942109,1.1272777456511738,0.5098729005502625,-0.01996144044228058,-0.12345560461080707
5418,0.9405571322306403,1.529825662246334,1.5298256551006388,-0.5003010456789229,-0.5003010456843558,-0.21735551665023226,0.6350340860775482,1.011586698862644,0.4287972075837132,0.10579785226001924,-0.6943874904759374,11.799871810388494,1.16557126447178,-0.5293587542594624,-0.5605249537063237,-0.2341755623538146,-1.3958243018508825,-2.415389882049837,-0.7259659361614333,0.21870349511201523,-0.04625184374004822
5419,0.9409749799959893,1.5303182512201905,1.5303182439491663,-1.6083055537395272,-1.608305553745213,-0.21735551665023226,-0.23273717863611632,0.5382697588113463,0.038070069192303525,0.2041711691066662,-0.8382932147335879,12.651113598906095,-0.11655022908956003,-0.4390207097121719,-0.583015114310821,-0.23422446341712908,-1.5164988727815645,0.25089033926302917,-0.6588933321801668,-1.170389892722932,-0.3037013297701319
5421,0.9418106755266875,1.5313034291679033,1.5313034216462216,0.8328050138382834,0.8328050138331544,-0.21735551665023226,0.90699628731857,1.1884969205619784,0.04692219302718498,0.19455698864538704,-0.029080882784828736,-0.07113250699894315,0.4329706375624093,-0.5291310066066633,-0.5381711456332382,-0.20677923271135848,-0.286912627232196,-0.2265525432363215,-0.23039780478050234,-0.008861960482705626,-0.020659902072899222
5422,0.9422285232920365,1.5317960181417598,1.531796010494749,-0.10778019179864697,-0.10778019180399043,-0.21735551665023226,0.7726957395386684,1.3819538217182092,0.5000868455987448,1.7408180186003828,-1.133089730720315,0.016560130475951357,-0.34004188978666233,-0.5002204360226327,-0.7022229103210703,-0.23401012748995453,-1.273083611810599,0.8927890590324594,-0.7158709400530311,-1.4896631692071762,-0.3883559897303652
5423,0.9426463710573857,1.5322886071156163,1.5322885993432767,-0.9050389047316149,-0.90503890473714,-0.21735551665023226,-0.2584256467453062,1.4167072449382836,-1.958007751341398,-3.2105242407598715,-0.831215878979281,9.344883730012914,-0.039256600689935604,-0.11473460246500977,-0.4953888835572902,-0.23418139719899703,-1.4039438117483694,0.9738329903581401,-0.6534585601658901,-1.211523259631945,-0.3720707285833896
5425,0.9434820665880839,1.5327811960894728,1.5327811881918043,-0.6635701115117246,-0.6635701115171948,-0.21735551665023226,-0.02832585889406691,0.44866699037217117,-0.4778365144876649,-1.438713357529222,-0.8109387022403712,-0.14785040059450355,-0.8883388284442102,-0.49611272478472307,-0.6798121014369518,-0.2306235520810553,-0.8472233288410338,0.10312872305492202,-0.7481368705536138,-1.4060906142174354,-0.3581597307062121
5426,0.9438999143534329,1.5332737850633293,1.5332737770403317,-0.3217644518339753,-0.3217644518393676,-0.21735551665023226,0.7703138612106996,1.056558745407539,-0.5043528311333279,0.6563522251986086,-0.4668554049730326,4.462642553106326,2.1692465374393604,-0.34831946913324147,-0.449800930706584,-0.23420684122641264,-1.4511488887001913,0.1536257817991188,-0.5861982582677451,-0.8339777133599321,-0.2543126812422577
5427,0.9443177621187819,1.5337663740371856,1.5337663658888594,0.6881455141985223,0.6881455141933603,-0.21735551665023226,0.8218767739114887,1.0731432445914408,-0.08175003596454877,0.2534708777092378,1.2298780540228704,0.8527196353396018,0.21319057812102177,-0.419073197054433,0.10570099004231835,-0.23237350432767204,-0.9106497743676827,-0.45843645777444403,-0.19664040499304478,0.64274280420293,-0.030827488468443364
5428,0.9447356098841311,1.5342589630110421,1.534258954737387,-0.0774627608836818,-0.07746276088901835,-0.21735551665023226,0.06048866757639127,1.1153710900227851,-0.8736345980261153,0.3722522095227719,-1.0934255607141663,-0.03879565919379122,-0.5246917135053064,-0.49172620539470635,-0.580178001932609,-0.23132317370142122,-0.8917054418894458,-0.007988485928497609,-0.6035403226931161,-0.8727344857364242,-0.2321022068983907
5429,0.9451534576494801,1.5347515519848987,1.5347515435859145,-1.5469586687401329,-1.5469586687458046,-0.21735551665023226,-0.6358989056224665,0.7293256992449393,-0.2345192681194711,0.314547465854358,-0.8883039403576383,-0.07471781328312366,-0.2236594520754964,-0.4847547973332611,-0.606299795812757,-0.2306768305913161,-0.8503709001130242,-1.4426259086798012,-0.7680742467770255,-0.7055175555924984,-0.27953233651093595
5430,0.9455713054148293,1.5352441409587552,1.5352441324344421,-0.5336377661368447,-0.5336377661422852,-0.21735551665023226,-0.29702010802849754,1.593747026647207,0.20706151923467828,1.221799730446848,-1.1354128468062934,-0.14452291093404063,-1.2451527498236605,-0.4776203626118217,-0.7238784771846299,-0.2334181662887852,-1.1108594248228498,0.7700095750518454,-0.7906455093077112,-1.634609319267508,-0.44489105768909876
5431,0.9459891531801783,1.5357367299326115,1.5357367212829698,0.5128011621346226,0.5128011621294207,-0.21735551665023226,0.33250694046704937,0.9934355976687942,-0.27966910516326465,-0.6415129848222334,-1.0525797680323066,-0.16980773065127122,-1.0743073581288498,-0.5170399192747247,-0.6598867601116546,-0.20311645998349298,-0.24212396320472998,0.592293079916935,-0.6273003386973649,-1.1599433233492142,-0.3186516885334824
5432,0.9464070009455274,1.536229318906468,1.5362293101314972,-0.040976579004441384,-0.040976579009769615,-0.21735551665023226,0.9479719372531631,1.601190517186475,-0.7482148235836682,0.48288409798006826,-1.1124835771994315,0.1531456261302941,0.3147853135134999,-0.4644468773708008,-0.6142897740180961,-0.2338581914381946,-1.2142030432255646,0.7867629954792869,-0.5658055146670444,-1.1488438433896393,-0.30538553960149895
5433,0.9468248487108765,1.5367219078803245,1.5367218989800249,-0.2566676787103142,-0.2566676787156916,-0.21735551665023226,0.6173352470126928,1.260906587107314,-1.2383100561360456,1.3984725844858146,-1.1352695049130384,-0.16776103343456003,-1.1536900777834629,-0.5262130675533956,-0.6889580575880894,-0.2151828865860662,-0.40986706258065647,0.7153093613594216,-0.6300151373898597,-1.3114185792681194,-0.3219464796655649
5434,0.9472426964762256,1.5367268337700632,1.5367218989800249,-0.2566676787103142,-0.25666767864712225,2.5848105685096,0.6173352470126928,1.260906587107314,-1.2383100561360456,1.3984725844858146,-1.1203754825822847,0.3094438177693335,-0.7049649699776683,-0.43359936727905407,-0.5728084861691523,-0.234077972283919,-1.309968013670564,0.7153093613594216,-0.6300151373898597,-1.3114185792681194,-0.3219464796655649
5435,0.9476605442415746,1.537214496854181,1.5372144878285525,0.6400293005615001,0.6400293005563272,-0.21735551665023226,0.2513626094190447,0.3411996638273083,-0.7518037389483985,-0.49358436766341024,-0.765470955757511,-0.03612567708274401,1.5260427034402542,-0.5490167656801478,-0.6330824096078289,-0.2100756796264292,-0.3312350328423343,-2.2760937751036527,-0.699016231622362,0.24715733844367851,-0.006382816292157039
5437,0.9484962397722728,1.5377070858280375,1.53770707667708,-0.037758712891880736,-0.03775871289720823,-0.21735551665023226,0.6461146659890563,1.4299779869605007,-0.0777685829818012,-0.4084231761132451,-1.1343788456008288,-0.15193355795139263,-0.9568208535224151,-0.5389746200338024,-0.6831086733091942,-0.2098708428409066,-0.32835286045457046,0.5780852322046176,-0.4492469899689217,-0.766238240077232,-0.24717653555986133
5438,0.9489140875376219,1.5381996748018938,1.5381996655256076,-0.5193612970304705,-0.5193612970359078,-0.21735551665023226,0.8563694830141748,0.7722095673398888,-0.13966936205160113,0.29043337109820483,0.4668683318081466,0.23135076990088557,0.09683760869959854,-0.4708853270232838,-0.5741673825080772,-0.23385202753054604,-1.1681041953419493,-0.3138124079361415,-0.6401781093102642,-0.7486096542590835,-0.24315162337034193
5440,0.94974978306832,1.5391848527496068,1.5391848432226627,0.4985417873441332,0.498541787338928,-0.21735551665023226,0.8440575847928445,0.4537245662839507,-0.17751319281719385,0.4229478420777992,1.5745328199863435,-0.04935784150178413,-0.475572225790719,0.17052075552976512,-0.12209627218363032,-0.23166001336969635,-0.8441709332710411,-0.2999597564166312,-0.5448176886982955,-0.3105066511488015,-0.2191795436233534
5441,0.9501676308336692,1.5396774417234633,1.5396774320711903,-0.5336433271036246,-0.5336433271090653,-0.21735551665023226,-0.29698997010729417,1.508929110192001,0.07434374948582678,0.32827077457004894,0.4729533084387115,-0.0821956652734547,1.1872812668450963,-0.5484926543660703,-0.6301315427858379,-0.1727877627501307,0.18564675062602515,-0.7256209539411299,-0.3575219816417562,0.1850524835169274,0.010267505383537047
5445,0.9518390218950654,1.5416477976188891,1.5416477874653007,1.1787159012463084,1.1787159012412582,-0.21735551665023226,-1.6200709091891599,1.501576348252237,0.005649666332787499,0.1879214346460379,0.44292020710804936,-0.1289570452387099,0.4950103332020564,-0.03628429390367933,0.28151216436101856,-0.143016654384512,0.3814571553106786,1.1508390931074342,1.1931874021565787,0.2797245184662432,0.05478708205651575
5446,0.9522568696604146,1.5421403865927457,1.5421403763138282,1.0404390132279142,1.0404390132228327,-0.21735551665023226,1.2413288409085954,1.4071326762814986,0.034096627181352215,0.27022196513870583,0.43698531494976556,-0.08762509182103118,2.577085328728124,-0.45758121376452043,0.15938361982853708,-0.12742450714056258,0.4648578832319199,-0.12058567904861776,0.5879886338516317,0.19484614230478767,0.6472399100892329
