,rowid,default_flag,sy_snum,sy_pnum,sy_mnum,cb_flag,disc_year,rv_flag,pul_flag,ptv_flag,tran_flag,obm_flag,micro_flag,etv_flag,ima_flag,dkin_flag,pl_controv_flag,pl_orbper,pl_tranmid,ttv_flag,st_rad,ra,dec,glat,glon,elat,elon,sy_pm,sy_pmra,sy_pmdec,sy_dist,sy_bmag,sy_vmag,sy_jmag,sy_hmag,sy_kmag,sy_w1mag,sy_w2mag,sy_w3mag,sy_w4mag,sy_gaiamag,sy_tmag,sy_kepmag,pl_nnotes,k2_campaigns_num,st_nphot,st_nrvc,st_nspec,pl_nespec,pl_ntranspec,pl_ndispec
1145,-1.5921843410686791,1.4955765164670694,-0.26531226144965037,-1.3593408683703152,0.0,0.0,0.267693230789289,-0.7818297101609873,0.0,0.0,0.07408423721798861,0.0,0.0,0.0,0.0,0.0,0.0,-0.15218262701119564,-0.25136905317162905,-0.23125529383306978,-0.24323067354046352,0.2868958499104562,-1.3253364991129843,0.7830415826144194,1.2716340048433556,-1.556329813674053,0.3434953229095713,-0.29953871679368443,0.6535920665056605,0.8599834344850874,-0.7422789529801913,-1.4820712034934396,-1.579517109894373,-1.895196304819072,-1.9738981561543807,-1.9447123744943458,-1.958753140343401,-1.9424157758860803,-2.027161881018061,-1.848311493118373,-1.7092823206334298,-1.7951664865519563,-1.7086637043979993,-0.5929049649547872,-0.5883122762658831,-0.19783284165880421,-0.0996133650256379,0.0,0.0,-0.15817182016715717,0.0
1146,-1.5910726283889474,1.4955765164670694,-0.26531226144965037,-1.3593408683703152,0.0,0.0,0.7343097853144486,-0.7818297101609873,0.0,0.0,0.07408423721798861,0.0,0.0,0.0,0.0,0.0,0.0,-0.14203760314731595,-0.25183202488341194,-0.23125529383306978,1.4315484262981844,0.30147904880661,-1.3230887276143812,0.7766974769183426,1.2899831104370318,-1.424325384486794,0.3564832153862474,-0.7433103048567397,-0.09632123654889778,0.20706156405083787,0.7790011816482747,0.9309263024071612,1.3516477326318352,1.4859574551278334,1.515047723177646,1.5192650998533688,1.5144489794180842,1.5016294874399756,1.4909132462540815,0.38623783656797966,1.2831478983254536,1.4053409184063808,1.2176686199330542,-0.5929049649547872,-0.5883122762658831,-0.19783284165880421,-0.0996133650256379,0.0,0.0,-0.15817182016715717,0.0
1147,-1.5899609157092156,1.4955765164670694,-0.26531226144965037,-1.3593408683703152,0.0,0.0,-0.66553987826103,-0.7818297101609873,0.0,0.0,0.07408423721798861,0.0,0.0,0.0,0.0,0.0,0.0,-0.09118395570597862,-0.2478621837767089,-0.23125529383306978,-0.22915818896862236,0.3423448890397276,-1.3114644513081972,0.7562489710980619,1.3406289964429126,-1.0426789611215648,0.39265441527989875,-0.789472852960559,0.026231009714215856,0.25490414817832185,0.4627184608664038,0.8172164641866236,1.005999919863878,1.227768422993773,1.234125578001065,1.2474009065403648,1.2616163641462457,1.2906913031605398,1.2309853200866745,0.7101193348228343,1.0463112121088363,1.1350372560761874,1.0820152995477825,-0.5929049649547872,-0.5883122762658831,-0.19783284165880421,-0.0996133650256379,0.0,0.0,-0.15817182016715717,0.0
1148,-1.5888492030294838,1.4955765164670694,-0.26531226144965037,-1.3593408683703152,0.0,0.0,0.267693230789289,-0.7818297101609873,0.0,0.0,0.07408423721798861,0.0,0.0,0.0,0.0,0.0,0.0,0.020497531218581708,-0.2301459550578409,-0.23125529383306978,-0.40968104826843416,0.25459120454205236,-1.3084638837544844,0.8016268830808103,1.231132205510313,-1.7748663649489669,0.31342079433836506,-0.9288987359376271,-0.14388048337555515,0.6578316745196684,1.598728476866834,1.0633208558282559,1.2832320726175235,1.743398113255707,1.7699443835149793,1.7590554276631531,1.8077653669237828,1.776232650974659,1.4983162568094825,0.8406039672132763,1.4084510288237804,1.5578594097419154,1.478176986444076,-0.5929049649547872,-0.5883122762658831,-0.19783284165880421,-0.0996133650256379,0.0,0.0,-0.15817182016715717,0.0
1150,-1.5866257776700203,1.4955765164670694,-0.26531226144965037,-1.3593408683703152,0.0,0.0,-0.66553987826103,-0.7818297101609873,0.0,0.0,0.07408423721798861,0.0,0.0,0.0,0.0,0.0,0.0,-0.02824444648471986,-0.23983445779710974,-0.23125529383306978,0.8032692459416803,0.2882851209508151,-1.3003580587097543,0.7909924673738431,1.2745807688637556,-1.4542856806275661,0.3432490015625428,-0.46238199343262093,-0.37681320782549155,0.028895376551444283,0.20890369089493252,1.0366284055417443,1.130932864237838,1.3819334682680229,1.3221529531926366,1.3107849740824418,1.3387646848183166,1.3267425564737527,1.4152380272433172,1.7796273038802228,1.2775089296060107,1.3540112333058545,1.2939314318909447,-0.5929049649547872,-0.5883122762658831,-0.19783284165880421,-0.0996133650256379,0.0,0.0,-0.15817182016715717,0.0
1151,-1.5855140649902886,1.4955765164670694,-0.26531226144965037,-1.3593408683703152,0.0,0.0,0.7343097853144486,-0.7818297101609873,0.0,0.0,0.07408423721798861,0.0,0.0,0.0,0.0,0.0,0.0,0.36144153021230696,-0.2346964610519472,-0.23125529383306978,0.8032692459416803,0.2882851209508151,-1.3003580587097543,0.7909924673738431,1.2745807688637556,-1.4542856806275661,0.3432490015625428,-0.46238199343262093,-0.37681320782549155,0.028895376551444283,0.20890369089493252,1.0366284055417443,1.130932864237838,1.3819334682680229,1.3221529531926366,1.3107849740824418,1.3387646848183166,1.3267425564737527,1.4152380272433172,1.7796273038802228,1.2775089296060107,1.3540112333058545,1.2939314318909447,-0.5929049649547872,-0.5883122762658831,-0.19783284165880421,-0.0996133650256379,0.0,0.0,-0.15817182016715717,0.0
1152,-1.5844023523105568,-0.6686384741866993,-0.26531226144965037,-1.3593408683703152,0.0,0.0,-0.66553987826103,-0.7818297101609873,0.0,0.0,0.07408423721798861,0.0,0.0,0.0,0.0,0.0,0.0,0.18476432516219018,-0.23648291569431942,-0.23125529383306978,1.0921646109554795,0.30512596557968247,-1.2901359330164033,0.7860299626776038,1.296316394703698,-1.2743453029117515,0.3578217430246792,-0.7725491478260031,-0.25833026068489984,0.4131683933095932,2.6713477200562554,0.5817890526595966,1.0286068336077365,1.4096233064968937,1.4851949611561555,1.5337747056762538,1.519032047972861,1.5369136928103533,1.4111252436014285,0.4887614763033296,1.0768009848360587,1.2309040212912217,0.9261152149259021,-0.5929049649547872,-0.5883122762658831,-0.19783284165880421,-0.0996133650256379,0.0,0.0,-0.15817182016715717,0.0
1153,-1.583290639630825,1.4955765164670694,-0.26531226144965037,-1.3593408683703152,0.0,0.0,-0.66553987826103,-0.7818297101609873,0.0,0.0,0.07408423721798861,0.0,0.0,0.0,0.0,0.0,0.0,0.1846889980609523,-0.2364668049568226,-0.23125529383306978,1.2555010467124288,0.30512596557968247,-1.2901359330164033,0.7860299626776038,1.296316394703698,-1.2743453029117515,0.3578217430246792,-0.7725491478260031,-0.25833026068489984,0.4131683933095932,2.6713477200562554,0.5817890526595966,1.0286068336077365,1.4096233064968937,1.4851949611561555,1.5337747056762538,1.519032047972861,1.5369136928103533,1.4111252436014285,0.4887614763033296,1.0768009848360587,1.2309040212912217,0.9261152149259021,-0.5929049649547872,-0.5883122762658831,-0.19783284165880421,-0.0996133650256379,0.0,0.0,-0.15817182016715717,0.0
1154,-1.5821789269510933,1.4955765164670694,-0.26531226144965037,-1.3593408683703152,0.0,0.0,0.7343097853144486,-0.7818297101609873,0.0,0.0,0.07408423721798861,0.0,0.0,0.0,0.0,0.0,0.0,-0.12236264639742474,-0.2518973581624967,-0.23125529383306978,-0.7262433088079582,0.3413575249302578,-1.2763838941188599,0.7686359114158381,1.3418409922037868,-0.9232422550020355,0.3897605754193012,-0.46467665835467414,0.3278960133722302,1.1653785029320447,-0.13752239747323794,1.5245663967791674,1.4944282404877904,1.2981155795752266,1.1583454897926684,1.1786711947477515,1.1332904446125018,1.1464862899076902,1.2063086182353389,0.9617682687186878,1.4961173215900083,1.4589114628837385,1.5031479956692249,-0.5929049649547872,-0.5883122762658831,-0.19783284165880421,-0.0996133650256379,0.0,0.0,-0.15817182016715717,0.0
1155,-1.5810672142713618,1.4955765164670694,-0.26531226144965037,-1.3593408683703152,0.0,0.0,0.7343097853144486,-0.7818297101609873,0.0,0.0,0.07408423721798861,0.0,0.0,0.0,0.0,0.0,0.0,0.053545519167120546,-0.23255712473472132,-0.23125529383306978,0.5626173233886751,0.31868986549157885,-1.27529701117231,0.783412506225391,1.3140924370843525,-1.1067520236580892,0.3691981925297562,-0.8455552503388233,-0.2229174280459194,0.5312186503520607,0.8349061256431606,-0.040145039016111723,0.18382216212666988,0.5153163691050051,0.6401321593170693,0.6494524139446275,0.6780389681713658,0.6609449420935708,0.7744663358369578,1.6561329196535506,0.23069339930471103,0.35682881061622757,0.21072954523242443,-0.5929049649547872,-0.5883122762658831,-0.19783284165880421,-0.0996133650256379,0.0,0.0,-0.15817182016715717,0.0
1156,-1.57995550159163,1.4955765164670694,-0.26531226144965037,-1.3593408683703152,0.0,0.0,-0.66553987826103,-0.7818297101609873,0.0,0.0,0.07408423721798861,0.0,0.0,0.0,0.0,0.0,0.0,-0.11623694608862382,-0.24849869921931997,-0.23125529383306978,-1.1849355638754315,0.3456107266335027,-1.273204587880509,0.766775807031043,1.3472086111109431,-0.8769242202477165,0.3934304365147846,-0.07669175162032739,-0.9076179941968114,0.3659060170053403,-0.42865337876300846,2.126748075242857,1.8144945455982229,1.168646876505104,1.053478094999232,0.9136799726140079,0.8880962769319573,0.8335307292312905,0.748144520528866,1.2576887743184462,1.673154711619042,1.4513485624869342,1.6603978645735462,-0.5929049649547872,-0.5883122762658831,-0.19783284165880421,-0.0996133650256379,0.0,0.0,-0.15817182016715717,0.0
1157,-1.5788437889118982,-0.6686384741866993,-0.26531226144965037,-1.3593408683703152,0.0,0.0,-0.66553987826103,-0.7818297101609873,0.0,0.0,0.07408423721798861,0.0,0.0,0.0,0.0,0.0,0.0,-0.11624277138445288,-0.24849389426221097,-0.23125529383306978,-0.7665323169159093,0.3456107266335027,-1.273204587880509,0.766775807031043,1.3472086111109431,-0.8769242202477165,0.3934304365147846,-0.07669175162032739,-0.9076179941968114,0.3659060170053403,-0.42865337876300846,2.126748075242857,1.8144945455982229,1.168646876505104,1.053478094999232,0.9136799726140079,0.8880962769319573,0.8335307292312905,0.748144520528866,1.2576887743184462,1.673154711619042,1.4513485624869342,1.6603978645735462,-0.5929049649547872,-0.5883122762658831,-0.19783284165880421,-0.0996133650256379,0.0,0.0,-0.15817182016715717,0.0
1158,-1.5777320762321665,1.4955765164670694,-0.26531226144965037,-1.3593408683703152,0.0,0.0,0.7343097853144486,-0.7818297101609873,0.0,0.0,0.07408423721798861,0.0,0.0,0.0,0.0,0.0,0.0,0.0020197731976981785,-0.23484499074311624,-0.23125529383306978,0.4463291460476254,0.321859712150753,-1.2432973430445602,0.7923251684764142,1.320020572664563,-0.9642889375730871,0.370206366184629,-0.7460313389505123,-0.1486170123334313,0.23601020111412946,1.0010398989554476,0.010570616528259642,0.33612137050635527,0.7630281651524651,0.9118688392562687,0.9449901746528654,0.9499677024214401,0.9409174412280944,1.260597362308279,0.8126429745581802,0.36399599705620156,0.5319659762866458,0.33963394420549486,-0.5929049649547872,-0.5883122762658831,-0.19783284165880421,-0.0996133650256379,0.0,0.0,-0.15817182016715717,0.0
1159,-1.5766203635524347,-0.6686384741866993,-0.26531226144965037,-1.3593408683703152,0.0,0.0,-0.66553987826103,-0.7818297101609873,0.0,0.0,0.07408423721798861,0.0,0.0,0.0,0.0,0.0,0.0,-0.13257368693282934,-0.2516821243657893,-0.23125529383306978,-0.803985185587598,0.2731155528224688,-1.235718638883843,0.8199929688857973,1.2580416062149116,-1.3516164445319423,0.32568236581654714,0.22691749677453482,-0.3810050507429803,-0.89714381796917,-0.5725071313962761,1.79629554069585,1.620551022427217,0.7300997088802961,0.6248230505881007,0.539484875076446,0.4878416231481404,0.3740690114735381,0.5252316471384646,1.3648725794963095,1.3612410581493724,1.0866486989077506,1.3850418709556798,-0.5929049649547872,-0.5883122762658831,-0.19783284165880421,-0.0996133650256379,0.0,0.0,-0.15817182016715717,0.0
1160,-1.575508650872703,1.4955765164670694,-0.26531226144965037,-1.3593408683703152,0.0,0.0,-0.66553987826103,-0.7818297101609873,0.0,0.0,0.07408423721798861,0.0,0.0,0.0,0.0,0.0,0.0,-0.1325466760404313,-0.24092140825443242,-0.23125529383306978,-0.803985185587598,0.2731155528224688,-1.235718638883843,0.8199929688857973,1.2580416062149116,-1.3516164445319423,0.32568236581654714,0.22691749677453482,-0.3810050507429803,-0.89714381796917,-0.5725071313962761,1.79629554069585,1.620551022427217,0.7300997088802961,0.6248230505881007,0.539484875076446,0.4878416231481404,0.3740690114735381,0.5252316471384646,1.3648725794963095,1.3612410581493724,1.0866486989077506,1.3850418709556798,-0.5929049649547872,-0.5883122762658831,-0.19783284165880421,-0.0996133650256379,0.0,0.0,-0.15817182016715717,0.0
1163,-1.5721735128335077,1.4955765164670694,-0.26531226144965037,-1.3593408683703152,0.0,0.0,1.6675428943647677,-0.7818297101609873,0.0,0.0,0.07408423721798861,0.0,0.0,0.0,0.0,0.0,0.0,-0.13305291795090485,-0.25183902881446385,-0.23125529383306978,2.3699294128974873,0.3089724217018224,-1.2341955123680068,0.8029698412350031,1.3043404297855035,-1.0394273746726934,0.35800888185337276,-0.9892530486426411,-0.009660504341793942,0.6972181576917401,-0.004690882441640137,-1.7025508428600211,-1.661020983128814,-1.4229723069159075,-1.3454592428302043,-1.3246176414321003,-1.2789313047182151,-1.296560640971648,-1.3098924138725594,-0.5597757482627366,-1.6934932082189877,-1.6259886062867965,-1.5291423948334097,-0.5929049649547872,-0.5883122762658831,-0.19783284165880421,-0.0996133650256379,0.0,0.0,-0.15817182016715717,0.0
1164,-1.571061800153776,1.4955765164670694,-0.26531226144965037,-1.3593408683703152,0.0,0.0,0.7343097853144486,-0.7818297101609873,0.0,0.0,0.07408423721798861,0.0,0.0,0.0,0.0,0.0,0.0,-0.15117151133127935,-0.2521392029393583,-0.23125529383306978,0.1507633619724576,0.2631829488699516,-1.2163358310167989,0.8306412196856496,1.245779559041036,-1.3681895547842675,0.31553588817041495,-0.42769851619208116,0.32963275474227843,-0.03211205852405075,0.2266115480254839,0.35597092323571294,0.4104862183479985,0.4704139287338639,0.4901028937731738,0.4547182305322237,0.4488855404325397,0.44387037427146125,0.6181805574451633,0.5143923862371692,0.4737591788742023,0.5073865499970349,0.45976474534270084,-0.5929049649547872,-0.5883122762658831,-0.19783284165880421,-0.0996133650256379,0.0,0.0,-0.15817182016715717,0.0
1165,-1.5699500874740442,1.4955765164670694,-0.26531226144965037,-1.3593408683703152,0.0,0.0,-0.66553987826103,-0.7818297101609873,0.0,0.0,0.07408423721798861,0.0,0.0,0.0,0.0,0.0,0.0,0.06727413445806506,-0.24140799632831675,-0.23125529383306978,-0.517042492884984,0.26862306594692337,-1.2032475028447862,0.8330661775178918,1.2535260019260575,-1.273596755142827,0.31966078980742174,-0.16085392300102835,0.6256922249101772,-0.09522474694944093,0.07329080326010298,2.445989780669529,1.7502433170630427,1.6281485163031122,1.4553421991346662,1.4367894457022323,1.356333114278293,1.3858052480719947,1.4736395549581456,0.383907753846723,1.746920290797805,1.724033137905011,1.3998894980625258,-0.5929049649547872,-0.5883122762658831,-0.19783284165880421,-0.0996133650256379,0.0,0.0,-0.15817182016715717,0.0
1166,-1.5688383747943124,-0.6686384741866993,-0.26531226144965037,-1.3593408683703152,0.0,0.0,-0.66553987826103,-0.7818297101609873,0.0,0.0,0.07408423721798861,0.0,0.0,0.0,0.0,0.0,0.0,0.10444554801559341,-0.21818874960862214,-0.23125529383306978,-0.3270082297468188,0.25870209230275,-1.1864827785166054,0.8426627227223913,1.2409733977974315,-1.2999141188081673,0.3096694074165202,-0.42512027216609055,-0.5378082876993451,0.22152605806685083,0.08311918023161526,0.21823787975731537,0.38311995434227414,0.6814553984782259,0.7365795443095734,0.7701112413138831,0.7811580106538376,0.7913430923754036,0.8320453068234088,0.7823518991818273,0.4659564198321815,0.5658589743612084,0.5252292830410659,-0.5929049649547872,-0.5883122762658831,-0.19783284165880421,-0.0996133650256379,0.0,0.0,-0.15817182016715717,0.0
1167,-1.5677266621145807,1.4955765164670694,-0.26531226144965037,-1.3593408683703152,0.0,0.0,-0.66553987826103,-0.7818297101609873,0.0,0.0,0.07408423721798861,0.0,0.0,0.0,0.0,0.0,0.0,0.1044053735615999,-0.21817560663873214,-0.23125529383306978,-0.330378971776135,0.25870209230275,-1.1864827785166054,0.8426627227223913,1.2409733977974315,-1.2999141188081673,0.3096694074165202,-0.42512027216609055,-0.5378082876993451,0.22152605806685083,0.08311918023161526,0.21823787975731537,0.38311995434227414,0.6814553984782259,0.7365795443095734,0.7701112413138831,0.7811580106538376,0.7913430923754036,0.8320453068234088,0.7823518991818273,0.4659564198321815,0.5658589743612084,0.5252292830410659,-0.5929049649547872,-0.5883122762658831,-0.19783284165880421,-0.0996133650256379,0.0,0.0,-0.15817182016715717,0.0
1168,-1.566614949434849,1.4955765164670694,-0.26531226144965037,-1.3593408683703152,0.0,0.0,-0.66553987826103,-0.7818297101609873,0.0,0.0,0.07408423721798861,0.0,0.0,0.0,0.0,0.0,0.0,-0.013014511848036559,-0.249843521810564,-0.23125529383306978,0.163910386466293,0.3690898429865505,-1.1656698785928374,0.7846366734096393,1.3837805204626217,-0.2951844120405097,0.40875881775521616,-1.003856890333191,-0.020282321596750863,0.507157288765439,0.18313243453529085,-0.549970839488473,-0.5116378948883766,0.0730273314492684,0.193871639867624,0.24012879704639709,0.26174357444583035,0.25977886799122646,0.3697684254750474,0.2464328732925069,-0.2526842448782626,-0.12250501545894783,-0.26169495362175826,-0.5929049649547872,-0.5883122762658831,-0.19783284165880421,-0.0996133650256379,0.0,0.0,-0.15817182016715717,0.0
1169,-1.5655032367551172,1.4955765164670694,-0.26531226144965037,-1.3593408683703152,0.0,0.0,-0.66553987826103,-0.7818297101609873,0.0,0.0,0.07408423721798861,0.0,0.0,0.0,0.0,0.0,0.0,0.20493190106695028,-0.2254385813597846,-0.23125529383306978,0.163910386466293,0.3690898429865505,-1.1656698785928374,0.7846366734096393,1.3837805204626217,-0.2951844120405097,0.40875881775521616,-1.003856890333191,-0.020282321596750863,0.507157288765439,0.18313243453529085,-0.549970839488473,-0.5116378948883766,0.0730273314492684,0.193871639867624,0.24012879704639709,0.26174357444583035,0.25977886799122646,0.3697684254750474,0.2464328732925069,-0.2526842448782626,-0.12250501545894783,-0.26169495362175826,-0.5929049649547872,-0.5883122762658831,-0.19783284165880421,-0.0996133650256379,0.0,0.0,-0.15817182016715717,0.0
1170,-1.5643915240753854,1.4955765164670694,-0.26531226144965037,-1.3593408683703152,0.0,0.0,0.7343097853144486,-0.7818297101609873,0.0,0.0,0.07408423721798861,0.0,0.0,0.0,0.0,0.0,0.0,-0.09623629504020695,-0.2505389686339976,-0.23125529383306978,0.4624802817894379,0.2826053536634582,-1.1612680868488021,0.8414993822396207,1.2740204612997008,-1.0009073691321864,0.32980334375068093,-0.5911425039262594,-0.45796466680625036,0.6234017998345898,0.2630404304970447,-0.738953387516971,-0.48248687453445277,0.019892777010083948,0.16248796697323736,0.2050002776857285,0.22584287076674836,0.23063104616352245,0.41665415899258473,1.5419588663119133,-0.28415755866120174,-0.1621402156866404,-0.28464128642324765,-0.5929049649547872,-0.5883122762658831,-0.19783284165880421,-0.0996133650256379,0.0,0.0,-0.15817182016715717,0.0
1171,-1.5632798113956536,1.4955765164670694,-0.26531226144965037,-1.3593408683703152,0.0,0.0,-0.66553987826103,-0.7818297101609873,0.0,0.0,0.07408423721798861,0.0,0.0,0.0,0.0,0.0,0.0,0.3080808160567294,-0.2246808114212147,-0.23125529383306978,-0.19487094290232865,0.29415169783184597,-1.1574088405854674,0.8371556401458639,1.2895067601362606,-0.8876350195518342,0.34005227363849777,-0.0791724727899056,-0.3722769745876648,-0.5092073796817569,0.5660261251792434,0.47235000648490116,0.6758199954469812,1.0661196376576665,1.1713582322122928,1.1397243580652705,1.1432204264811843,1.1296112351653351,1.2367432171853192,1.3695327449388268,0.8210803103496788,0.9642417554483783,0.7695402381628007,-0.5929049649547872,-0.5883122762658831,-0.19783284165880421,-0.0996133650256379,0.0,0.0,-0.15817182016715717,0.0
1172,-1.5621680987159219,-0.6686384741866993,-0.26531226144965037,-1.3593408683703152,0.0,0.0,-0.66553987826103,-0.7818297101609873,0.0,0.0,0.07408423721798861,0.0,0.0,0.0,0.0,0.0,0.0,0.30808985530887795,-0.22468250728804254,-0.23125529383306978,-0.26157997885673656,0.29415169783184597,-1.1574088405854674,0.8371556401458639,1.2895067601362606,-0.8876350195518342,0.34005227363849777,-0.0791724727899056,-0.3722769745876648,-0.5092073796817569,0.5660261251792434,0.47235000648490116,0.6758199954469812,1.0661196376576665,1.1713582322122928,1.1397243580652705,1.1432204264811843,1.1296112351653351,1.2367432171853192,1.3695327449388268,0.8210803103496788,0.9642417554483783,0.7695402381628007,-0.5929049649547872,-0.5883122762658831,-0.19783284165880421,-0.0996133650256379,0.0,0.0,-0.15817182016715717,0.0
1173,-1.5610563860361901,1.4955765164670694,-0.26531226144965037,-1.3593408683703152,0.0,0.0,0.7343097853144486,-0.7818297101609873,0.0,0.0,0.07408423721798861,0.0,0.0,0.0,0.0,0.0,0.0,-0.13955915068793262,-0.252249250580604,-0.23125529383306978,2.366699185749125,0.2616620940569675,-1.145139699827742,0.8559300997270459,1.2466029257264126,-1.1250664924044382,0.3098403064749895,-0.7476039840292198,-0.29229179448314285,0.7512998706469733,1.1689676898633223,-0.9444852547231061,-0.4967649253200488,-0.1851617006847919,-0.06714866396129623,-0.008825492335736191,0.016549406765285813,-0.004852672286611248,0.019359259186075416,1.4044839857576972,-0.5127980694135112,-0.38370518657076813,-0.5539232507701326,-0.5929049649547872,-0.5883122762658831,-0.19783284165880421,-0.0996133650256379,0.0,0.0,-0.15817182016715717,0.0
1174,-1.5599446733564584,1.4955765164670694,-0.26531226144965037,-1.3593408683703152,0.0,0.0,1.6675428943647677,-0.7818297101609873,0.0,0.0,0.07408423721798861,0.0,0.0,0.0,0.0,0.0,0.0,-0.12053810348208084,-0.24980452817346752,-0.23125529383306978,-0.46459490979059653,0.26788704518172785,-1.1402985403742756,0.8551643988966803,1.2552474917641177,-1.0531297385691085,0.31519354509474384,-0.5682709926260804,-0.45523278530810873,0.3991847391586963,0.1544733261108088,1.3067560024412364,1.2868015853139225,1.3781915982370951,1.2930656466075954,1.2764201181861352,1.2807124831244814,1.2952935908175458,1.819935937605229,1.0945853139131143,1.3989434652851842,1.418085806112105,1.3830171945320189,-0.5929049649547872,-0.5883122762658831,-0.19783284165880421,-0.0996133650256379,0.0,0.0,-0.15817182016715717,0.0
1175,-1.5588329606767266,1.4955765164670694,-0.26531226144965037,-1.3593408683703152,0.0,0.0,0.7343097853144486,-0.7818297101609873,0.0,0.0,0.07408423721798861,0.0,0.0,0.0,0.0,0.0,0.0,0.12554366471097902,-0.23836621847937237,-0.23125529383306978,4.128788095180862,0.2727455948479552,-1.1221418696052925,0.8594122494845783,1.2626494275725277,-0.9452705712756093,0.3185115808326131,-0.8032732489315532,0.17168225432613735,0.38710507613744455,3.122078507695965,0.4435221601754691,0.4949646854961059,0.4793944168080924,0.45565739913299363,0.4386812977806133,0.44353862711863395,0.46995000432782696,0.526054203866842,0.35128659574911353,0.5015606060491311,0.5233526730569532,0.4611145296251418,-0.5929049649547872,1.0348625582508302,-0.19783284165880421,-0.0996133650256379,0.0,0.0,-0.15817182016715717,0.0
1176,-1.5577212479969949,1.4955765164670694,-0.26531226144965037,-1.3593408683703152,0.0,0.0,0.7343097853144486,-0.7818297101609873,0.0,0.0,0.07408423721798861,0.0,0.0,0.0,0.0,0.0,0.0,0.09654725036046231,-0.22025685950789134,-0.23125529383306978,-0.32084980168846583,0.2637057657298951,-1.1220382387660794,0.863158697223433,1.2503426310727679,-1.0239179901972608,0.31029665491747066,-0.8734596737296833,-0.2029850459473363,0.6010981283048178,0.6798236297857095,1.0446361406276978,1.2035129557312816,1.6191680282288838,1.6160878407888408,1.6467968984018846,1.6733286893170043,1.6895562334343823,1.6620050457566782,1.5372987008694,1.3678635679245321,1.4942049980688208,1.3674946752839532,-0.5929049649547872,1.0348625582508302,-0.19783284165880421,-0.0996133650256379,0.0,0.0,-0.15817182016715717,0.0
1177,-1.556609535317263,1.4955765164670694,-0.26531226144965037,-1.3593408683703152,0.0,0.0,0.7343097853144486,-0.7818297101609873,0.0,0.0,0.07408423721798861,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003937071259640902,-0.23430839013580926,-0.23125529383306978,-0.6761747880083395,0.25871574494374494,-1.1208376087169913,0.8654710660239207,1.24356028522976,-1.0634203005292686,0.30569436943091327,0.27519121963661347,-1.2423400316767699,0.5715066030085576,-0.061212116653715336,1.0222144823870287,0.9316350720222347,1.041423295453538,0.9463143338964488,0.9396445304023291,0.9133031539832278,0.9861732698553182,1.2186469691610073,-0.10307953489618321,1.0606709115223028,1.06935206559284,1.0698672410058172,-0.5929049649547872,-0.5883122762658831,-0.19783284165880421,-0.0996133650256379,0.0,0.0,-0.15817182016715717,0.0
1178,-1.5554978226375313,1.4955765164670694,-0.26531226144965037,-1.3593408683703152,0.0,0.0,0.7343097853144486,-0.7818297101609873,0.0,0.0,0.07408423721798861,0.0,0.0,0.0,0.0,0.0,0.0,-0.058873651081669275,-0.24118668567503754,-0.23125529383306978,-0.6761747880083395,0.25871574494374494,-1.1208376087169913,0.8654710660239207,1.24356028522976,-1.0634203005292686,0.30569436943091327,0.27519121963661347,-1.2423400316767699,0.5715066030085576,-0.061212116653715336,1.0222144823870287,0.9316350720222347,1.041423295453538,0.9463143338964488,0.9396445304023291,0.9133031539832278,0.9861732698553182,1.2186469691610073,-0.10307953489618321,1.0606709115223028,1.06935206559284,1.0698672410058172,-0.5929049649547872,-0.5883122762658831,-0.19783284165880421,-0.0996133650256379,0.0,0.0,-0.15817182016715717,0.0
1181,-1.552162684598336,1.4955765164670694,-0.26531226144965037,-0.5325438992951435,0.0,0.0,-0.66553987826103,-0.7818297101609873,0.0,0.0,0.07408423721798861,0.0,0.0,0.0,0.0,0.0,0.0,-0.03748477177550541,-0.2498251499175161,-0.23125529383306978,0.3408622296535899,0.2800980175482409,-1.1176541978183203,0.857678569224423,1.272822266732791,-0.8651628275837053,0.32492323830236464,-0.7791871324484013,-0.2779647345922703,0.6922070933180964,0.972690548964736,0.1451005659722748,0.3920437360832717,0.8258915816720632,0.9746361850450407,1.0053195883374932,1.037046004962195,1.0559746326532413,1.3683522937257784,1.660793085096068,0.4932988611811102,0.6441489988392286,0.5205050380525242,-0.5929049649547872,1.0348625582508302,-0.19783284165880421,-0.0996133650256379,0.0,0.0,-0.15817182016715717,0.0
1182,-1.5510509719186043,-0.6686384741866993,-0.26531226144965037,-0.5325438992951435,0.0,0.0,-0.66553987826103,-0.7818297101609873,0.0,0.0,0.07408423721798861,0.0,0.0,0.0,0.0,0.0,0.0,-0.037520928784099586,-0.24980819124660536,-0.23125529383306978,0.33059010732179733,0.2800980175482409,-1.1176541978183203,0.857678569224423,1.272822266732791,-0.8651628275837053,0.32492323830236464,-0.7791871324484013,-0.2779647345922703,0.6922070933180964,0.972690548964736,0.1451005659722748,0.3920437360832717,0.8258915816720632,0.9746361850450407,1.0053195883374932,1.037046004962195,1.0559746326532413,1.3683522937257784,1.660793085096068,0.4932988611811102,0.6441489988392286,0.5205050380525242,-0.5929049649547872,1.0348625582508302,-0.19783284165880421,-0.0996133650256379,0.0,0.0,-0.15817182016715717,0.0
